store_name,owner_name,contact_number,address,city,website,google_maps_url
Orientbell Tiles Boutique - Maa Parwati Traders,,09167443873,"Ground Floor, opposite Hari Bandhu ITI, Ledhupur, Varanasi, Uttar Pradesh 221112",Varanasi,5.0,11,Tile store,https://www.orientbell.com/signature-company-showrooms,https://www.google.com/maps/place/Orientbell+Tiles+Boutique+-+Maa+Parwati+Traders/data=!4m7!3m6!1s0x398e2f8ef9044a5b:0xcfa5c984e40e3760!8m2!3d25.369941!4d83.046095!16s%2Fg%2F11t6ptc8zs!19sChIJW0oE-Y4vjjkRYDcO5ITJpc8?authuser=0&hl=en&rclk=1
Ganpati Marble And Sanitary Palace( Somany Dealer),,09651784515,"Majhwar Rd, Gautam Nagar, Chandauli, Uttar Pradesh 232104",Varanasi,4.3,23,Home goods store,,https://www.google.com/maps/place/Ganpati+Marble+And+Sanitary+Palace%28+Somany+Dealer%29/data=!4m7!3m6!1s0x398e17c4e265253b:0x7793aab33dd1850f!8m2!3d25.2525268!4d83.272868!16s%2Fg%2F11g0tk55gs!19sChIJOyVl4sQXjjkRD4XRPbOqk3c?authuser=0&hl=en&rclk=1
"H & R Johnson Tiles - Om Sai Creations - Best Tiles for Bathroom, Kitchen, Wall & Floor in Varanasi",,08037908005,"Near, Belwa Baba Bazar, Azamgarh Rd, Lamhi, Varanasi, Uttar Pradesh 221007",Varanasi,4.5,17,Tile store,https://stores.hrjohnsonindia.com/h-r-johnson/tiles-shop-in-varanasi/tiles-shop-in-marhwan/h-r-johnson-om-sai-creations-in-marhwan-varanasi--30684f71-87ac-47f1-9e07-9e197498c2e3/home,"https://www.google.com/maps/place/H+%26+R+Johnson+Tiles+-+Om+Sai+Creations+-+Best+Tiles+for+Bathroom,+Kitchen,+Wall+%26+Floor+in+Varanasi/data=!4m7!3m6!1s0x398e2f595e6c5a47:0x92d49b0596fb06eb!8m2!3d25.3762953!4d82.99378!16s%2Fg%2F11hql37xb2!19sChIJR1psXlkvjjkR6wb7lgWb1JI?authuser=0&hl=en&rclk=1"
Varanasi Tiles,,08009800222,"11, Suddhipur, Shivpur, Varanasi, Uttar Pradesh 221002",Varanasi,3.2,9,Wholesaler,,https://www.google.com/maps/place/Varanasi+Tiles/data=!4m7!3m6!1s0x398e2d3285aeb173:0x9bb07199e2a0699e!8m2!3d25.3590628!4d82.9631888!16s%2Fg%2F11qbv5m1ld!19sChIJc7GuhTItjjkRnmmg4plxsJs?authuser=0&hl=en&rclk=1
Sahuji malti marble tiles and pipes,,08922006555,"Dheeraj market kuar bazar Varanasi, Jamalapur-Babatpur Link Rd, Tetua, Uttar Pradesh 221206",Varanasi,5.0,28,Tile store,,https://www.google.com/maps/place/Sahuji+malti+marble+tiles+and+pipes/data=!4m7!3m6!1s0x398fd7a3070a8cc3:0x345a988a21d7ab8f!8m2!3d25.4751203!4d82.7733652!16s%2Fg%2F11hzl2w5r5!19sChIJw4wKB6PXjzkRj6vXIYqYWjQ?authuser=0&hl=en&rclk=1
J. P. Sanitary Home,,09450096803,"72V2+437, Durgakund Rd, Gurudham Chauraha, Opposite PNB ATM, Near Prachin Hanuman Mandir, Durgakund, Anandbagh, Bhelupur, Varanasi, Uttar Pradesh 221001",Varanasi,5.0,1,Tile store,,https://www.google.com/maps/place/J.+P.+Sanitary+Home/data=!4m7!3m6!1s0x398e31f0e1438ac9:0xc95d65c1acd41e39!8m2!3d25.2927916!4d83.0001614!16s%2Fg%2F11b6dgfnqc!19sChIJyYpD4fAxjjkROR7UrMFlXck?authuser=0&hl=en&rclk=1
Pratik Marble,,Send to phone,"9X45+2X7, Jaounpur Road, Normal School, Shivpur, Varanasi, Uttar Pradesh 221003",Varanasi,,,Tile store,,https://www.google.com/maps/place/Pratik+Marble/data=!4m7!3m6!1s0x398e2c528ebbe3a9:0x732b644c2ebf0e39!8m2!3d25.3550321!4d82.9599299!16s%2Fg%2F11xrlw99x_!19sChIJqeO7jlIsjjkROQ6_LkxkK3M?authuser=0&hl=en&rclk=1
Shri veer Teja tiles and granite,,Send to phone,"8W2R+WHG, Lohta Rd, Lohta Bazar, Lohta, Churamanpur, Uttar Pradesh 221107",Varanasi,,,Tile store,,https://www.google.com/maps/place/Shri+veer+Teja+tiles+and+granite/data=!4m7!3m6!1s0x398e3282e5552ec5:0xfb945d220064069f!8m2!3d25.302306!4d82.9414553!16s%2Fg%2F11xrls_xn7!19sChIJxS5V5YIyjjkRnwZkACJdlPs?authuser=0&hl=en&rclk=1
Pari Parvati Marble,,Send to phone,"15/11k-1, Shivpur Bypass Rd, near Tvs Showroom, Shivpur, Varanasi, Uttar Pradesh 221003",Varanasi,,,Tile store,,https://www.google.com/maps/place/Pari+Parvati+Marble/data=!4m7!3m6!1s0x398e2c513d23721f:0xfce11cb66c355037!8m2!3d25.3604283!4d82.9567429!16s%2Fg%2F11xrlzzpfn!19sChIJH3IjPVEsjjkRN1A1bLYc4fw?authuser=0&hl=en&rclk=1
Stonemart | Best Marble Supplier Near Me | Best Italian Marble in Varanasi | Best Granite Collection in Varanasi,,09839041677,"Shivpur Bypass Rd, Shivpur, Varanasi, Uttar Pradesh 221003",Varanasi,5.0,11,Marble supplier,,https://www.google.com/maps/place/Stonemart+%7C+Best+Marble+Supplier+Near+Me+%7C+Best+Italian+Marble+in+Varanasi+%7C+Best+Granite+Collection+in+Varanasi/data=!4m7!3m6!1s0x398e2df15c444449:0xb5aa54d5c344fed!8m2!3d25.3598783!4d82.9576463!16s%2Fg%2F11vspfv2pq!19sChIJSUREXPEtjjkR7U80XE2lWgs?authuser=0&hl=en&rclk=1
"Kumawat Marble and Granite(Godown), Varanasi",,09451570663,"Rohaniya - DLW Road, opp. to Anant hospital, Balirampur, Varanasi, Gobindpur, Uttar Pradesh 221108",Varanasi,,,Marble supplier,,"https://www.google.com/maps/place/Kumawat+Marble+and+Granite%28Godown%29,+Varanasi/data=!4m7!3m6!1s0x398e330e2f937c15:0xe6901176278f9b97!8m2!3d25.2869291!4d82.9225773!16s%2Fg%2F11wv0t2mz9!19sChIJFXyTLw4zjjkRl5uPJ3YRkOY?authuser=0&hl=en&rclk=1"
Shiv shakti marble granite and tiles,,09580416159,"Shivpuri bypass, near subham vatika, Laxmanpur, Varanasi, Uttar Pradesh 221002",Varanasi,5.0,4,Marble supplier,,https://www.google.com/maps/place/Shiv+shakti+marble+granite+and+tiles/data=!4m7!3m6!1s0x398e2d0abe534269:0x5d368214be4bd031!8m2!3d25.3589939!4d82.9641238!16s%2Fg%2F11wbfm_hp8!19sChIJaUJTvgotjjkRMdBLvhSCNl0?authuser=0&hl=en&rclk=1
Shree veer Teja marble and granite,,09460979672,"Shivpur Bypass Rd, near Goutam garden, Bagatpur, Varanasi, Uttar Pradesh 221003",Varanasi,5.0,3,Marble supplier,,https://www.google.com/maps/place/Shree+veer+Teja+marble+and+granite/data=!4m7!3m6!1s0x398e2da7a70e3737:0xf5775268fa9e2af!8m2!3d25.3602322!4d82.9579626!16s%2Fg%2F11vm499h1t!19sChIJNzcOp6ctjjkRr-KpjyZ1Vw8?authuser=0&hl=en&rclk=1
Shree Vinayak Marble&Granite,,08114463383,"Chunar Rd, near shivdham nagar colony, Shivdham Nagar Colony, gate, Bari bazar, Amara Khaira Chak, Varanasi, Uttar Pradesh 221106",Varanasi,5.0,6,Granite supplier,,https://www.google.com/maps/place/Shree+Vinayak+Marble%26Granite/data=!4m7!3m6!1s0x398e3385c849edd5:0x15f56cf787eb1a86!8m2!3d25.253925!4d82.9581343!16s%2Fg%2F11xvjsx2ls!19sChIJ1e1JyIUzjjkRhhrrh_ds9RU?authuser=0&hl=en&rclk=1
Atul Granito,,Send to phone,"Gupta nivas Ramshyam, Ram Nagar Industrial Area, Ram nagar, Tengara 0001Suzabad 0009, Uttar Pradesh 221008",Varanasi,2.8,6,Tile manufacturer,http://www.atulgranito.in/,https://www.google.com/maps/place/Atul+Granito/data=!4m7!3m6!1s0x398e31d651464f15:0xafbf5f1d3d1f57bf!8m2!3d25.2532472!4d83.043392!16s%2Fg%2F11v0y4n7pl!19sChIJFU9GUdYxjjkRv1cfPR1fv68?authuser=0&hl=en&rclk=1
Shree Vinayaka tiles and granite,,Send to phone,"8W88+GHJ, Lohta, Bhatti, Uttar Pradesh 221107",Varanasi,,,Marble supplier,,https://www.google.com/maps/place/Shree+Vinayaka+tiles+and+granite/data=!4m7!3m6!1s0x398e2d0013841b0d:0xdf83751fd09ec49!8m2!3d25.3163475!4d82.9164027!16s%2Fg%2F11n9b57p48!19sChIJDRuEEwAtjjkRSewJ_VE3-A0?authuser=0&hl=en&rclk=1
Hari Om Traders,,09450014104,"8298+XGR, Gudhatta, Near Kisan Enterprises, Daranagar, Bisweshwarganj, Varanasi, Uttar Pradesh 221001",Varanasi,3.0,2,Wholesale Food Store,,https://www.google.com/maps/place/Hari+Om+Traders/data=!4m7!3m6!1s0x398e2e3d3496ad55:0xb3b93c896fd44d37!8m2!3d25.3199769!4d83.0162587!16s%2Fg%2F11b6jddr4h!19sChIJVa2WND0ujjkRN03Ub4k8ubM?authuser=0&hl=en&rclk=1
Shree Balaji Marble And Garnite,,08290642955,"STP Plant, Near, Azamgarh Rd, Rajnahiya, Uttar Pradesh 221007",Varanasi,2.8,8,Marble supplier,,https://www.google.com/maps/place/Shree+Balaji+Marble+And+Garnite/data=!4m7!3m6!1s0x398e2f47984f3f5d:0x2bcdd46a79cff33c!8m2!3d25.3870696!4d82.9963808!16s%2Fg%2F11sbxp8tbc!19sChIJXT9PmEcvjjkRPPPPeWrUzSs?authuser=0&hl=en&rclk=1
Raj Marbal,,Send to phone,"D-65/11799, Lehertara Industrial Estate, Varanasi, Maruadih Rly. Settlement, Uttar Pradesh 221108",Varanasi,3.0,4,Marble supplier,,https://www.google.com/maps/place/Raj+Marbal/data=!4m7!3m6!1s0x398e33daa7a2b70f:0xd383f7119778adea!8m2!3d25.3011479!4d82.9578057!16s%2Fg%2F11fct38tb2!19sChIJD7eip9ozjjkR6q14lxH3g9M?authuser=0&hl=en&rclk=1
Varanasi Marble House,,Send to phone,"J19/3 Jamaluddinpura, Alaipura, Bari Bazar Road, 12 Garari Kuwa, near Bunker Market Colony, Varanasi, Uttar Pradesh 221002",Varanasi,,,Wholesaler,,https://www.google.com/maps/place/Varanasi+Marble+House/data=!4m7!3m6!1s0x398e2f6fd8001c9d:0x3228758db99ab207!8m2!3d25.3320306!4d83.0104644!16s%2Fg%2F11yj_76_dt!19sChIJnRwA2G8vjjkRB7KauY11KDI?authuser=0&hl=en&rclk=1
Life Line Electricals And Sanitary,,09919901888,"Life Line Elecricals And Sanitary, Balua Rd, Asapur, Varanasi, Uttar Pradesh 221007",Varanasi,4.5,2,Electrical supply store,,https://www.google.com/maps/place/Life+Line+Electricals+And+Sanitary/data=!4m7!3m6!1s0x398e2eff79338d93:0xa01870c1e32da18e!8m2!3d25.3558818!4d83.0331445!16s%2Fg%2F11cmrxd_xp!19sChIJk40zef8ujjkRjqEt48FwGKA?authuser=0&hl=en&rclk=1
Salasar balaji marble & granite (राजस्थान वाले),,07878652695,"Akhari bypass, near shri unity ispat &, near ola charging, Awaleshpur, Varanasi, Akhari, Uttar Pradesh 221011",Varanasi,5.0,6,Stone supplier,,https://www.google.com/maps/place/Salasar+balaji+marble+%26+granite+%28%E0%A4%B0%E0%A4%BE%E0%A4%9C%E0%A4%B8%E0%A5%8D%E0%A4%A5%E0%A4%BE%E0%A4%A8+%E0%A4%B5%E0%A4%BE%E0%A4%B2%E0%A5%87%29/data=!4m7!3m6!1s0x399c4729d1478d59:0x62c6f93ffc71bd1c!8m2!3d25.2484263!4d82.9582442!16s%2Fg%2F11wvd4wpqn!19sChIJWY1H0SlHnDkRHL1x_D_5xmI?authuser=0&hl=en&rclk=1
SHRI SHYAM MARBLE & GRANITE,,08058068553,"Varanasi, Barwapur, Uttar Pradesh 221101",Varanasi,5.0,1,Granite supplier,,https://www.google.com/maps/place/SHRI+SHYAM+MARBLE+%26+GRANITE/data=!4m7!3m6!1s0x398e2fc312364c23:0x5f21cdad0dfabda9!8m2!3d25.3952629!4d82.998474!16s%2Fg%2F11x63nhjz5!19sChIJI0w2EsMvjjkRqb36Da3NIV8?authuser=0&hl=en&rclk=1
सालासर बालाजी मार्बल & ग्रेनाइट (अखरी बाईपास),,Send to phone,"Awaleshpur, Varanasi, Akhari, Uttar Pradesh 221011",Varanasi,5.0,1,Granite supplier,,https://www.google.com/maps/place/%E0%A4%B8%E0%A4%BE%E0%A4%B2%E0%A4%BE%E0%A4%B8%E0%A4%B0+%E0%A4%AC%E0%A4%BE%E0%A4%B2%E0%A4%BE%E0%A4%9C%E0%A5%80+%E0%A4%AE%E0%A4%BE%E0%A4%B0%E0%A5%8D%E0%A4%AC%E0%A4%B2+%26+%E0%A4%97%E0%A5%8D%E0%A4%B0%E0%A5%87%E0%A4%A8%E0%A4%BE%E0%A4%87%E0%A4%9F+%28%E0%A4%85%E0%A4%96%E0%A4%B0%E0%A5%80+%E0%A4%AC%E0%A4%BE%E0%A4%88%E0%A4%AA%E0%A4%BE%E0%A4%B8%29/data=!4m7!3m6!1s0x398e33003e579be9:0x98450fcc15cd4049!8m2!3d25.248583!4d82.9582673!16s%2Fg%2F11yz9dsm82!19sChIJ6ZtXPgAzjjkRSUDNFcwPRZg?authuser=0&hl=en&rclk=1
Makrana Marble Stone,,Send to phone,"7XQP+VX7, near Chowk, Khojwan, Bazar, Varanasi, Uttar Pradesh 221005",Varanasi,5.0,1,Granite supplier,,https://www.google.com/maps/place/Makrana+Marble+Stone/data=!4m7!3m6!1s0x398e321bfa21da8d:0xfe8fc74c8da56bf3!8m2!3d25.289663!4d82.9874373!16s%2Fg%2F11xp6vr63r!19sChIJjdoh-hsyjjkR82uljUzHj_4?authuser=0&hl=en&rclk=1
AVISHRI MARBLE AND GRANITE,,09451888337,"Opposite Chandra hospital kerakatpur, Lohta, Varanasi, Uttar Pradesh 221107",Varanasi,,,Granite supplier,,https://www.google.com/maps/place/AVISHRI+MARBLE+AND+GRANITE/data=!4m7!3m6!1s0x398e2d8a193f1675:0x544048de5cd447db!8m2!3d25.3074246!4d82.9436998!16s%2Fg%2F11tmnwpk9y!19sChIJdRY_GYotjjkR20fUXN5IQFQ?authuser=0&hl=en&rclk=1
New rajasthan marble & Granite,,06387321003,"8354+WV6, Parao, Padao, Madiya, Uttar Pradesh 232101",Varanasi,5.0,1,Granite supplier,,https://www.google.com/maps/place/New+rajasthan+marble+%26+Granite/data=!4m7!3m6!1s0x398e31000b8adb97:0xcb4ead0591d99d2c!8m2!3d25.3097835!4d83.0571452!16s%2Fg%2F11vqdq8b6p!19sChIJl9uKCwAxjjkRLJ3ZkQWtTss?authuser=0&hl=en&rclk=1
Royal Stone Hub,,Send to phone,"7VFJ+QH7, Varanasi, Jamin Bairvan, Uttar Pradesh 221311",Varanasi,,,Granite supplier,,https://www.google.com/maps/place/Royal+Stone+Hub/data=!4m7!3m6!1s0x398fcd00203eb841:0xf5278f4b78061030!8m2!3d25.2744088!4d82.8814357!16s%2Fg%2F11yfwfff1_!19sChIJQbg-IADNjzkRMBAGeEuPJ_U?authuser=0&hl=en&rclk=1
Mahadev Vyamsala,,Send to phone,"7XQQ+RVJ, Sarai Nandan, Khojwa, Varanasi, Uttar Pradesh 221005",Varanasi,4.8,6,Hindu temple,,https://www.google.com/maps/place/Mahadev+Vyamsala/data=!4m7!3m6!1s0x398e321bd4b892c3:0xe575f8e217e27ad9!8m2!3d25.289583!4d82.989651!16s%2Fg%2F11b6gfbclq!19sChIJw5K41BsyjjkR2XriF-L4deU?authuser=0&hl=en&rclk=1
"Kumawat Marble and Granite, Varanasi",,Send to phone,"D 59/83, Sigra - Mahmoorganj Rd, opp. Banaras medicity hospital, Sampoornanand Nagar Colony, Mahmoorganj, Varanasi, Uttar Pradesh 221002",Varanasi,5.0,1,Marble supplier,,"https://www.google.com/maps/place/Kumawat+Marble+and+Granite,+Varanasi/data=!4m7!3m6!1s0x398e332b0949f685:0x91199284bb5cb0ac!8m2!3d25.3082325!4d82.9869582!16s%2Fg%2F11wv0q84nw!19sChIJhfZJCSszjjkRrLBcu4SSGZE?authuser=0&hl=en&rclk=1"
Veer Teja granite and marble,,08696306136,"Shandha gazipur road, near by pal dharm kata, Varanasi, Uttar Pradesh 221112",Varanasi,,,Natural stone supplier,,https://www.google.com/maps/place/Veer+Teja+granite+and+marble/data=!4m7!3m6!1s0x398e2f0d96005ac3:0x85442f029dc3e102!8m2!3d25.3765539!4d83.051917!16s%2Fg%2F11lv1_fsg4!19sChIJw1oAlg0vjjkRAuHDnQIvRIU?authuser=0&hl=en&rclk=1
G S MARBLE AND GRANITE,,Send to phone,"Mirzapur Rd, Naini, Mahuwari, Prayagraj, Uttar Pradesh 211008",Allahabad,5.0,19,Granite supplier,,https://www.google.com/maps/place/G+S+MARBLE+AND+GRANITE/data=!4m7!3m6!1s0x39854ba725fb1fd7:0x5ab59f08b148de58!8m2!3d25.3511262!4d81.8912652!16s%2Fg%2F11mkzw9d6_!19sChIJ1x_7JadLhTkRWN5IsQiftVo?authuser=0&hl=en&rclk=1
A One Marble and Granite,,09116666649,"Grand Trunk Rd, near banswari hotel, Andawa, Prayagraj, Uttar Pradesh 221505",Allahabad,5.0,38,Granite supplier,,https://www.google.com/maps/place/A+One+Marble+and+Granite/data=!4m7!3m6!1s0x39854b1bd80d7e01:0xe9786386134b6538!8m2!3d25.425454!4d81.9420119!16s%2Fg%2F11l6qjp2d3!19sChIJAX4N2BtLhTkROGVLE4ZjeOk?authuser=0&hl=en&rclk=1
"Balaji Marble , Granites & Tiles",,09455295546,"2/2, Tej Bahdur Sapru Rd, Agnipath Colony, Civil Lines, Prayagraj, Uttar Pradesh 211001",Allahabad,4.7,13,Granite supplier,,"https://www.google.com/maps/place/Balaji+Marble+,+Granites+%26+Tiles/data=!4m7!3m6!1s0x399acb89d1a241b1:0xde1148a1a728aa2c!8m2!3d25.4577124!4d81.8409325!16s%2Fg%2F11rf9bfk0p!19sChIJsUGi0YnLmjkRLKoop6FIEd4?authuser=0&hl=en&rclk=1"
Raj Granite & Tiles Trading Co,,09918625658,"Airports Mod, Khelgoan School Road, near Gaddi Chauraha, Prayagraj, Saha Urf Pipalgaon, Uttar Pradesh 211015",Allahabad,5.0,28,Marble supplier,,https://www.google.com/maps/place/Raj+Granite+%26+Tiles+Trading+Co/data=!4m7!3m6!1s0x398533606a8779d7:0xd563fddd0d81d42b!8m2!3d25.4209454!4d81.7599488!16s%2Fg%2F11y7fpyrk1!19sChIJ13mHamAzhTkRK9SBDd39Y9U?authuser=0&hl=en&rclk=1
Maharaja Marbles,,08935001762,"Shop No. 22/C, Katghar Rd, near Bholagiri Mandir, Mutthi Ganj, Prayagraj, Uttar Pradesh 211003",Allahabad,4.4,31,Tile store,,https://www.google.com/maps/place/Maharaja+Marbles/data=!4m7!3m6!1s0x399acab2a4758fb3:0xff565a1a497b01a5!8m2!3d25.4301198!4d81.8409584!16s%2Fg%2F11b7q6_26f!19sChIJs491pLLKmjkRpQF7SRpaVv8?authuser=0&hl=en&rclk=1
SV Marbles & Granites,,09696595253,"Ram Nagar Chauraha Amazon office pickup point, Uttar Pradesh 211008",Allahabad,5.0,4,Marble contractor,,https://www.google.com/maps/place/SV+Marbles+%26+Granites/data=!4m7!3m6!1s0x39854b91b72c6f8f:0x328a03274f9e878e!8m2!3d25.4022415!4d81.8752886!16s%2Fg%2F11t6tlgpfm!19sChIJj28st5FLhTkRjoeeTycDijI?authuser=0&hl=en&rclk=1
Shiv Mahima Italian Marbles & Granite,,09161828888,"4/4 B.1 A, Hashimpur Road, Balson Chauraha, near Sagar Ratna, Prayagraj, Uttar Pradesh 211002",Allahabad,5.0,2,Marble supplier,https://www.facebook.com/shivmahimamarbles/?show_switched_toast=0&show_invite_to_follow=0&show_switched_tooltip=0&show_podcast_settings=0&show_community_transition=0&show_community_review_changes=0,https://www.google.com/maps/place/Shiv+Mahima+Italian+Marbles+%26+Granite/data=!4m7!3m6!1s0x399acbd23619639d:0xa0dd05bef5f36d14!8m2!3d25.457512!4d81.8605319!16s%2Fg%2F11rkgxjbr_!19sChIJnWMZNtLLmjkRFG3z9b4F3aA?authuser=0&hl=en&rclk=1
Dakhi Lal Kesarwani Sangmarmar udhyog,,09984553355,"635, Colnel Ganj, Colonelganj, Prayagraj, Uttar Pradesh 211002",Allahabad,4.1,10,Marble supplier,,https://www.google.com/maps/place/Dakhi+Lal+Kesarwani+Sangmarmar+udhyog/data=!4m7!3m6!1s0x399aca980a8e66ab:0xdaeb25e53054a190!8m2!3d25.4604652!4d81.8561218!16s%2Fg%2F11cnczb0fh!19sChIJq2aOCpjKmjkRkKFUMOUl69o?authuser=0&hl=en&rclk=1
Prahlad Gupta & Sons,,Send to phone,"Lal Bahadur Shastri Marg, beside of Prithvi Garden, Civil Lines, Prayagraj, Uttar Pradesh 211001",Allahabad,5.0,5,Tile store,,https://www.google.com/maps/place/Prahlad+Gupta+%26+Sons/data=!4m7!3m6!1s0x399acadbbd4927af:0xb777f2edbe7770af!8m2!3d25.4530123!4d81.8363264!16s%2Fg%2F11bymtvb3x!19sChIJrydJvdvKmjkRr3B3vu3yd7c?authuser=0&hl=en&rclk=1
SHIV SHAKTI MARBLE AND GRANITEE,,Send to phone,"jhushi near chashma gher Allahabad jhushi, near post office, Prayagraj, Uttar Pradesh 211019",Allahabad,4.0,26,Marble supplier,,https://www.google.com/maps/place/SHIV+SHAKTI+MARBLE+AND+GRANITEE/data=!4m7!3m6!1s0x39854b2871d5ffb7:0x757bab844ccca149!8m2!3d25.4281634!4d81.911022!16s%2Fg%2F124ym8rrs!19sChIJt__VcShLhTkRSaHMTISre3U?authuser=0&hl=en&rclk=1
Prakash Traders,,09453571450,"17/b, Kanpur - Allahabad Hwy, Sulem Sarai, Dhoomanganj, Prayagraj, Uttar Pradesh 211011",Allahabad,4.8,46,Tile store,,https://www.google.com/maps/place/Prakash+Traders/data=!4m7!3m6!1s0x399acca6d7ab2b25:0x8c40b1ee56e70144!8m2!3d25.4493845!4d81.7758735!16s%2Fg%2F11g6njdpr8!19sChIJJSur16bMmjkRRAHnVu6xQIw?authuser=0&hl=en&rclk=1
Rajasthan Marbles & Tiles-Tiles Dealer/Granite Marble/Marble Mandir Dealer,,09335165961,"Dairy Compound, k bagal mein Purana, Haima-Kutir Rd, Rambagh, Prayagraj, Uttar Pradesh 211003",Allahabad,4.2,26,Tile store,,https://www.google.com/maps/place/Rajasthan+Marbles+%26+Tiles-Tiles+Dealer%2FGranite+Marble%2FMarble+Mandir+Dealer/data=!4m7!3m6!1s0x399acb0417268b91:0xa1ff98eb5338c36d!8m2!3d25.4373474!4d81.8489519!16s%2Fg%2F11shhwh0d_!19sChIJkYsmFwTLmjkRbcM4U-uY_6E?authuser=0&hl=en&rclk=1
Tridha Marbles (Rak Ceramics),,09839780111,"647, Matiyara Rd, near Bank of Baroda, Bhardwaj Puram, Punjabi Colony, Shiv Nagar, Allahpur, Prayagraj, Uttar Pradesh 211006",Allahabad,3.2,30,Marble contractor,,https://www.google.com/maps/place/Tridha+Marbles+%28Rak+Ceramics%29/data=!4m7!3m6!1s0x399ab55a33128697:0xd7b72e5ee11d8128!8m2!3d25.452334!4d81.872535!16s%2Fg%2F11b7jlq8wc!19sChIJl4YSM1q1mjkRKIEd4V4ut9c?authuser=0&hl=en&rclk=1
"Jaiswal AGL Tiles, Cement, Saria & Sanitary Stores",,09795590536,"146/68D/1A, Muir Rd, near Hanuman Mandir Chauraha, Om Nagar, Rajapur, Prayagraj, Uttar Pradesh 211002",Allahabad,4.2,39,Tile store,https://vyaparapp.in/store/jaiswalstores1,"https://www.google.com/maps/place/Jaiswal+AGL+Tiles,+Cement,+Saria+%26+Sanitary+Stores/data=!4m7!3m6!1s0x399acae586c2e39d:0x774b1954c88b6e33!8m2!3d25.466838!4d81.8329035!16s%2Fg%2F11bc7t325m!19sChIJnePChuXKmjkRM26LyFQZS3c?authuser=0&hl=en&rclk=1"
Kajaria Tiles Exclusive Showroom - Grover Steel,,07607956703,"Grover Steel 79/99, Mundera Rd, Meera Patti, Prayagraj, Uttar Pradesh 211011",Allahabad,4.1,11,Tile store,https://www.kajariaceramics.com/,https://www.google.com/maps/place/Kajaria+Tiles+Exclusive+Showroom+-+Grover+Steel/data=!4m7!3m6!1s0x399acca37d4c56cb:0x23ff6cd3e05e861b!8m2!3d25.4495178!4d81.7698048!16s%2Fg%2F11g81f21fh!19sChIJy1ZMfaPMmjkRG4Ze4NNs_yM?authuser=0&hl=en&rclk=1
GC TILES PRAYAGARAJ,,Send to phone,"2269, Kanihar Rd, Jhusi, Naika, Uttar Pradesh 211019",Allahabad,4.3,15,Tile store,https://www.gcceratiles.com/,https://www.google.com/maps/place/GC+TILES+PRAYAGARAJ/data=!4m7!3m6!1s0x39854b131da7ea7f:0x3dafbe5b0a11e070!8m2!3d25.416424!4d81.9369723!16s%2Fg%2F11vc06ywfc!19sChIJf-qnHRNLhTkRcOARClu-rz0?authuser=0&hl=en&rclk=1
Siyaram Stone & Marbles,,09415216670,"439A/440, Dabhaw, Nani (211008, Prayagraj, Uttar Pradesh 211008",Allahabad,2.8,4,Marble supplier,,https://www.google.com/maps/place/Siyaram+Stone+%26+Marbles/data=!4m7!3m6!1s0x3985354ee2fe86df:0xb0919e6b7c8b77a5!8m2!3d25.3935879!4d81.8412058!16s%2Fg%2F11fhxm4_j3!19sChIJ34b-4k41hTkRpXeLfGuekbA?authuser=0&hl=en&rclk=1
HRS STONES (Regional Office),,09336102367,"aboobakapoor, Preetam Nagar, Prayagraj, Uttar Pradesh 211011",Allahabad,5.0,21,Granite supplier,http://www.hrsstones.com/,https://www.google.com/maps/place/HRS+STONES+%28Regional+Office%29/data=!4m7!3m6!1s0x399acb07218f38b7:0x8c3243c39c17c127!8m2!3d25.4575665!4d81.782698!16s%2Fg%2F11s82yqlqp!19sChIJtziPIQfLmjkRJ8EXnMNDMow?authuser=0&hl=en&rclk=1
Kajaria Tiles Authorised Showroom - Sachin Tiles And Marbles,,07860865745,"385, Chak Rahhunath, near Hotel India, Naini, Prayagraj, Uttar Pradesh 211008",Allahabad,5.0,1,Tile store,https://www.kajariaceramics.com/,https://www.google.com/maps/place/Kajaria+Tiles+Authorised+Showroom+-+Sachin+Tiles+And+Marbles/data=!4m7!3m6!1s0x398535c55b6fc0d5:0x1ad51356439d56af!8m2!3d25.3935411!4d81.8634826!16s%2Fg%2F11n3_4fcy_!19sChIJ1cBvW8U1hTkRr1adQ1YT1Ro?authuser=0&hl=en&rclk=1
G.P associates,,07668503617,"1056A/2B Om Prakash Sabhasad Nagar, Gas Godown, Kalindipuram, Rajrooppur, Prayagraj, Uttar Pradesh 211015",Allahabad,4.9,7,Tile store,,https://www.google.com/maps/place/G.P+associates/data=!4m7!3m6!1s0x399acb53a21258ab:0x24c6c99153684472!8m2!3d25.4362572!4d81.7856491!16s%2Fg%2F11hd1px4_1!19sChIJq1gSolPLmjkRckRoU5HJxiQ?authuser=0&hl=en&rclk=1
Rajasthan Marble & granite wholesale Shop,,06375626726,"9V8H+CQ7, Naini, Chak Devanand, Prayagraj, Uttar Pradesh 211010",Allahabad,4.4,8,Grocery store,,https://www.google.com/maps/place/Rajasthan+Marble+%26+granite+wholesale+Shop/data=!4m7!3m6!1s0x39854b26edddfee7:0x2df3b9f9fdaa9741!8m2!3d25.3660332!4d81.8794263!16s%2Fg%2F11pwrxx0y4!19sChIJ5_7d7SZLhTkRQZeq_fm58y0?authuser=0&hl=en&rclk=1
